Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,888,Research & Development,8,3,Medical,1,1299,2,Male,33,3,2,Manager,4,Single,8769,16896,2,Y,Yes,11,3,2,80,1,6,6,1,5,4,1,3
29,No,Travel_Rarely,165,Research & Development,6,1,Technical Degree,1,1300,2,Female,32,4,2,Research Scientist,3,Single,7804,9077,6,Y,Yes,22,3,1,80,2,8,5,1,8,3,8,0
59,No,Travel_Rarely,209,Sales,20,2,Medical,1,1301,1,Male,62,4,1,Sales Representative,3,Married,6428,26691,2,Y,No,21,3,3,80,0,5,5,3,5,3,1,3
22,Yes,Travel_Frequently,774,Sales,20,4,Technical Degree,1,1302,3,Female,66,3,3,Sales Executive,4,Single,11358,17843,8,Y,Yes,15,3,1,80,1,4,3,3,4,1,3,2
26,No,Travel_Rarely,384,Research & Development,4,3,Human Resources,1,1303,4,Male,90,4,3,Manager,4,Married,10935,9751,6,Y,No,12,3,4,80,1,4,4,4,1,0,0,1
53,No,Non-Travel,140,Research & Development,2,3,Medical,1,1304,1,Male,30,4,2,Laboratory Technician,3,Married,8496,18830,9,Y,No,23,3,2,80,0,7,3,3,1,1,0,1
53,Yes,Travel_Rarely,801,Research & Development,4,2,Technical Degree,1,1305,4,Female,33,3,3,Manufacturing Director,2,Married,10477,22197,9,Y,Yes,20,3,1,80,0,13,0,2,6,0,2,3
44,No,Travel_Rarely,1228,Sales,23,3,Medical,1,1306,2,Male,46,4,2,Sales Executive,2,Married,7690,26131,3,Y,No,13,3,3,80,0,7,0,3,3,2,2,2
40,Yes,Travel_Rarely,920,Research & Development,8,2,Human Resources,1,1307,4,Male,50,1,3,Research Director,1,Married,12310,22652,7,Y,Yes,12,3,3,80,2,11,3,1,0,0,0,0
45,No,Travel_Rarely,1053,Research & Development,8,3,Technical Degree,1,1308,3,Male,74,3,2,Manager,2,Single,9089,15335,0,Y,No,14,3,4,80,2,6,3,1,0,0,0,0
19,No,Travel_Rarely,1101,Research & Development,9,2,Technical Degree,1,1309,1,Male,71,3,2,Research Director,3,Married,9602,19874,4,Y,No,21,3,4,80,1,1,3,2,1,1,0,1
52,No,Travel_Rarely,1086,Sales,21,1,Human Resources,1,1310,3,Female,58,2,1,Manager,3,Divorced,5205,15420,2,Y,No,17,4,2,80,1,6,5,3,4,3,2,3
23,Yes,Travel_Rarely,598,Sales,24,3,Human Resources,1,1311,4,Male,48,3,1,Manager,1,Married,5055,8722,5,Y,Yes,13,3,4,80,1,5,0,1,5,1,4,2
45,No,Travel_Frequently,835,Research & Development,8,3,Medical,1,1312,1,Male,55,4,2,Laboratory Technician,2,Single,5855,20623,3,Y,No,23,3,4,80,1,0,2,1,0,0,0,0
54,No,Travel_Rarely,1193,Sales,9,1,Life Sciences,1,1313,1,Male,33,4,4,Sales Executive,1,Single,12818,6217,1,Y,No,20,3,4,80,0,13,2,4,0,0,0,0
57,No,Travel_Rarely,839,Sales,5,4,Technical Degree,1,1314,1,Male,60,1,3,Sales Executive,2,Single,10215,13415,4,Y,No,13,3,2,80,0,6,1,2,1,1,0,0
47,Yes,Travel_Rarely,193,Sales,16,4,Life Sciences,1,1315,1,Male,89,1,5,Manager,4,Divorced,16543,25813,1,Y,Yes,24,3,1,80,2,22,4,3,4,4,0,3
50,No,Travel_Rarely,949,Research & Development,17,3,Technical Degree,1,1316,2,Female,48,4,2,Research Scientist,4,Married,8599,8433,9,Y,No,16,3,2,80,0,9,1,3,9,1,4,1
35,No,Travel_Rarely,848,Research & Development,15,4,Marketing,1,1317,3,Female,31,2,2,Laboratory Technician,4,Divorced,7718,20277,2,Y,Yes,19,3,4,80,2,5,5,4,0,0,0,0
43,No,Travel_Frequently,942,Research & Development,10,1,Technical Degree,1,1318,2,Male,39,4,1,Laboratory Technician,3,Divorced,4436,7455,9,Y,No,11,3,4,80,0,6,2,4,2,2,0,1
28,No,Travel_Rarely,1160,Research & Development,22,2,Other,1,1319,2,Male,88,1,4,Laboratory Technician,3,Single,15874,6911,3,Y,Yes,19,3,3,80,1,10,5,2,0,0,0,0
49,No,Travel_Rarely,280,Research & Development,4,3,Technical Degree,1,1320,4,Male,45,2,3,Manufacturing Director,2,Single,10462,7138,9,Y,No,21,3,1,80,0,13,2,2,7,2,6,6
52,No,Travel_Rarely,718,Sales,29,2,Marketing,1,1321,3,Female,37,2,2,Sales Representative,3,Single,8319,14478,2,Y,No,24,4,2,80,1,5,5,2,1,0,1,1
27,No,Travel_Frequently,680,Research & Development,29,3,Marketing,1,1322,2,Male,79,2,2,Research Scientist,1,Married,7915,12561,6,Y,No,11,3,4,80,0,5,5,3,2,1,1,0
48,No,Travel_Rarely,304,Research & Development,16,3,Marketing,1,1323,3,Female,35,2,1,Laboratory Technician,1,Single,4511,22343,2,Y,No,24,3,3,80,1,0,6,4,0,0,0,0
19,No,Travel_Rarely,623,Sales,29,3,Life Sciences,1,1324,2,Male,48,3,2,Sales Executive,2,Divorced,7751,21544,6,Y,No,15,3,1,80,0,1,2,3,1,1,0,0
27,No,Travel_Rarely,934,Research & Development,4,3,Other,1,1325,4,Male,40,4,2,Manager,1,Married,8582,20484,3,Y,No,15,3,1,80,0,4,4,4,2,2,0,1
53,No,Travel_Rarely,906,Research & Development,21,3,Technical Degree,1,1326,4,Male,84,4,2,Manufacturing Director,4,Married,8731,22900,1,Y,No,12,3,4,80,0,9,1,2,0,0,0,0
44,No,Travel_Rarely,1240,Research & Development,8,2,Marketing,1,1327,2,Male,94,2,2,Research Scientist,4,Married,9184,2836,8,Y,No,25,3,2,80,0,7,4,4,0,0,0,0
32,No,Travel_Rarely,1066,Research & Development,26,1,Other,1,1328,1,Female,65,2,2,Laboratory Technician,3,Single,8890,8016,7,Y,No,17,3,1,80,1,6,3,1,0,0,0,0
48,Yes,Travel_Rarely,1111,Sales,7,4,Technical Degree,1,1329,4,Male,78,4,1,Sales Representative,1,Divorced,5757,19887,1,Y,No,11,3,3,80,1,8,3,2,0,0,0,0
48,No,Travel_Frequently,457,Research & Development,13,3,Life Sciences,1,1330,1,Female,41,4,1,Research Scientist,4,Single,6204,14260,9,Y,Yes,17,3,4,80,2,2,1,3,0,0,0,0
29,No,Travel_Rarely,346,Research & Development,20,2,Life Sciences,1,1331,4,Male,61,1,3,Healthcare Representative,3,Single,11412,26887,3,Y,Yes,21,3,4,80,0,11,4,3,8,6,7,2
43,No,Travel_Rarely,511,Research & Development,14,2,Technical Degree,1,1332,3,Male,48,2,2,Laboratory Technician,1,Married,8118,22026,5,Y,No,12,4,4,80,1,14,1,2,10,6,0,6
30,No,Travel_Rarely,1005,Research & Development,19,3,Life Sciences,1,1333,4,Female,34,3,1,Manager,3,Married,7198,19268,8,Y,Yes,20,3,1,80,0,6,2,2,2,0,1,1
25,No,Travel_Rarely,1185,Sales,17,2,Technical Degree,1,1334,1,Female,40,1,2,Manager,2,Married,10069,22930,3,Y,No,21,3,4,80,0,7,4,3,7,1,4,1
18,No,Travel_Rarely,1293,Research & Development,22,3,Human Resources,1,1335,1,Male,48,2,2,Manufacturing Director,3,Single,9131,15596,7,Y,No,12,4,4,80,1,0,0,3,0,0,0,0
58,Yes,Travel_Frequently,1262,Research & Development,23,3,Technical Degree,1,1336,3,Female,66,4,5,Laboratory Technician,1,Divorced,18124,6683,6,Y,No,22,3,1,80,3,16,2,1,0,0,0,0
51,No,Travel_Rarely,665,Research & Development,20,4,Technical Degree,1,1337,4,Male,92,4,2,Manufacturing Director,1,Married,8014,24193,5,Y,No,20,3,3,80,3,9,5,4,9,7,0,3
22,Yes,Travel_Frequently,139,Research & Development,21,5,Human Resources,1,1338,1,Male,69,1,2,Manufacturing Director,1,Divorced,6441,21834,6,Y,Yes,11,3,3,80,1,4,5,2,2,0,0,2
56,No,Non-Travel,1383,Research & Development,12,5,Life Sciences,1,1339,1,Male,67,3,2,Manager,3,Divorced,9173,22354,1,Y,No,18,3,1,80,0,5,0,4,4,1,3,4
52,No,Travel_Rarely,299,Research & Development,9,3,Human Resources,1,1340,1,Male,97,4,2,Laboratory Technician,4,Single,9505,15665,6,Y,Yes,11,3,1,80,0,8,3,1,1,0,0,0
39,No,Travel_Rarely,712,Research & Development,19,3,Life Sciences,1,1341,4,Male,85,4,2,Research Director,3,Married,7977,5962,5,Y,No,23,3,4,80,3,7,3,4,2,2,1,1
38,Yes,Non-Travel,1275,Research & Development,21,2,Marketing,1,1342,2,Male,33,4,1,Laboratory Technician,2,Married,6856,16289,1,Y,Yes,20,3,4,80,0,0,1,2,0,0,0,0
37,No,Non-Travel,767,Sales,7,4,Medical,1,1343,2,Female,99,4,1,Sales Representative,3,Single,5466,13069,3,Y,No,16,3,3,80,1,6,4,3,0,0,0,0
52,No,Non-Travel,839,Research & Development,20,2,Marketing,1,1344,2,Male,98,4,5,Research Scientist,3,Married,17071,17012,7,Y,No,11,4,4,80,1,10,6,1,2,1,0,2
41,No,Travel_Rarely,362,Sales,21,2,Human Resources,1,1345,4,Male,93,1,4,Sales Representative,1,Married,14457,14567,4,Y,No,18,4,2,80,0,20,4,3,0,0,0,0
23,Yes,Travel_Frequently,754,Sales,11,2,Marketing,1,1346,1,Female,45,4,1,Manager,3,Married,6761,23408,4,Y,No,25,3,3,80,0,0,0,3,0,0,0,0
24,No,Travel_Frequently,455,Sales,29,4,Medical,1,1347,1,Male,76,4,1,Sales Representative,1,Single,6300,17396,0,Y,No,22,3,4,80,1,2,6,2,2,1,2,2
41,No,Travel_Rarely,245,Research & Development,21,2,Technical Degree,1,1348,1,Male,71,4,1,Research Director,3,Married,7328,23730,2,Y,No,16,3,2,80,0,0,4,3,0,0,0,0
45,No,Travel_Rarely,888,Research & Development,22,3,Other,1,1349,2,Female,70,3,2,Manufacturing Director,2,Single,10351,25164,4,Y,No,17,3,2,80,0,10,1,3,1,1,1,0
28,No,Travel_Rarely,1021,Research & Development,27,3,Other,1,1350,2,Male,80,2,1,Research Director,2,Single,5322,10327,6,Y,No,17,3,2,80,0,1,3,4,1,1,0,0
47,No,Travel_Rarely,1090,Research & Development,22,1,Marketing,1,1351,1,Male,64,4,1,Laboratory Technician,2,Married,5559,14790,9,Y,No,19,3,4,80,1,4,1,3,3,0,0,1
36,No,Non-Travel,144,Research & Development,12,3,Technical Degree,1,1352,1,Female,96,2,2,Laboratory Technician,4,Married,9886,13296,0,Y,No,24,3,4,80,1,8,5,1,8,3,3,4
60,No,Travel_Rarely,465,Sales,13,3,Marketing,1,1353,4,Male,91,3,1,Sales Representative,1,Married,6171,4062,3,Y,No,14,4,2,80,0,3,3,4,0,0,0,0
53,Yes,Travel_Frequently,832,Research & Development,6,2,Marketing,1,1354,2,Female,31,2,1,Manager,1,Divorced,4593,7104,6,Y,No,19,3,2,80,0,5,6,4,0,0,0,0
57,No,Travel_Rarely,623,Research & Development,9,3,Technical Degree,1,1355,2,Male,93,1,1,Manufacturing Director,1,Divorced,4467,8890,5,Y,No,18,3,2,80,0,5,0,2,0,0,0,0
42,No,Travel_Rarely,564,Research & Development,3,3,Other,1,1356,2,Female,79,3,1,Manager,3,Single,5562,10052,1,Y,No,19,3,2,80,0,0,4,3,0,0,0,0
58,Yes,Travel_Frequently,491,Sales,3,4,Life Sciences,1,1357,1,Male,99,4,3,Sales Executive,1,Single,11287,20732,8,Y,No,13,3,2,80,0,8,1,3,1,1,1,1
56,No,Non-Travel,701,Research & Development,12,1,Other,1,1358,3,Male,72,2,1,Manager,1,Married,7296,13394,8,Y,Yes,16,3,3,80,0,5,0,4,0,0,0,0
39,No,Travel_Rarely,1250,Research & Development,17,2,Marketing,1,1359,3,Male,36,1,3,Manufacturing Director,1,Divorced,12008,2423,2,Y,Yes,18,3,1,80,1,15,0,3,1,1,1,0
34,Yes,Travel_Rarely,215,Research & Development,6,3,Life Sciences,1,1360,1,Female,68,4,3,Manager,1,Divorced,10165,10722,2,Y,No,11,3,4,80,3,9,0,1,0,0,0,0
52,No,Travel_Rarely,846,Research & Development,18,3,Life Sciences,1,1361,1,Female,94,3,5,Research Director,3,Divorced,17431,9148,4,Y,Yes,20,3,1,80,2,17,6,3,3,3,0,2
42,Yes,Travel_Rarely,294,Research & Development,1,1,Other,1,1362,1,Male,80,2,2,Laboratory Technician,3,Single,7625,17995,6,Y,Yes,17,3,2,80,1,8,3,2,0,0,0,0
58,Yes,Travel_Rarely,124,Research & Development,25,3,Life Sciences,1,1363,4,Male,70,1,4,Research Scientist,2,Married,14134,25909,3,Y,No,13,3,3,80,2,10,0,4,2,1,0,1
34,Yes,Travel_Frequently,1431,Research & Development,26,3,Other,1,1364,4,Female,59,3,2,Healthcare Representative,2,Married,7135,25182,1,Y,No,24,3,1,80,0,4,0,4,4,0,0,0
56,No,Non-Travel,1493,Research & Development,9,1,Life Sciences,1,1365,2,Male,67,1,2,Healthcare Representative,3,Married,9315,20757,7,Y,No,20,3,2,80,0,9,6,4,0,0,0,0
35,No,Travel_Rarely,731,Sales,22,3,Technical Degree,1,1366,4,Female,31,4,1,Sales Representative,3,Married,5927,18684,7,Y,No,21,3,4,80,1,3,2,4,3,1,0,3
38,No,Travel_Rarely,1232,Research & Development,2,1,Other,1,1367,4,Male,66,4,4,Research Director,2,Divorced,13049,12812,6,Y,Yes,23,4,3,80,0,16,5,2,2,2,0,2
27,No,Travel_Rarely,546,Research & Development,25,3,Other,1,1368,2,Male,65,1,2,Manufacturing Director,4,Single,7112,20145,8,Y,No,17,3,1,80,3,8,3,4,4,2,4,3
42,No,Travel_Rarely,513,Research & Development,17,4,Technical Degree,1,1369,3,Female,50,1,1,Manager,2,Single,3759,26027,2,Y,No,14,3,3,80,0,4,1,1,0,0,0,0
42,No,Travel_Rarely,633,Research & Development,20,3,Marketing,1,1370,3,Male,37,2,2,Laboratory Technician,3,Married,8264,25580,3,Y,No,25,3,3,80,1,8,5,2,4,4,2,0
44,Yes,Non-Travel,1040,Sales,26,2,Marketing,1,1371,2,Male,40,3,2,Sales Executive,3,Single,10694,19275,9,Y,No,15,3,3,80,0,7,2,4,1,1,1,0
20,No,Travel_Rarely,676,Research & Development,10,4,Other,1,1372,4,Male,30,1,1,Manager,1,Married,5277,18160,6,Y,No,25,3,1,80,0,0,1,1,0,0,0,0
34,No,Travel_Rarely,903,Research & Development,3,2,Marketing,1,1373,3,Male,87,1,2,Research Director,1,Single,8357,23810,6,Y,No,19,4,1,80,0,8,6,1,3,2,0,3
34,Yes,Travel_Rarely,692,Sales,16,3,Life Sciences,1,1374,4,Female,65,1,2,Sales Representative,2,Married,8521,26352,2,Y,No,19,3,4,80,1,8,0,2,5,2,3,3
58,No,Travel_Rarely,617,Research & Development,4,3,Medical,1,1375,3,Female,89,2,1,Manager,3,Married,6706,9845,5,Y,No,21,3,2,80,1,3,5,2,3,0,1,1
34,No,Travel_Frequently,987,Sales,22,3,Human Resources,1,1376,2,Male,50,2,4,Manager,4,Divorced,14017,7451,1,Y,Yes,15,3,1,80,0,14,5,2,0,0,0,0
41,Yes,Travel_Rarely,108,Research & Development,29,4,Marketing,1,1377,2,Male,41,4,1,Manufacturing Director,3,Married,7575,8722,4,Y,Yes,17,3,4,80,2,0,1,2,0,0,0,0
43,No,Non-Travel,1199,Research & Development,2,3,Human Resources,1,1378,2,Male,38,1,3,Research Director,4,Divorced,12591,20383,1,Y,Yes,18,3,1,80,1,6,5,3,3,0,2,0
59,Yes,Travel_Rarely,1176,Research & Development,21,1,Marketing,1,1379,3,Female,68,1,1,Research Scientist,3,Married,6055,4397,4,Y,Yes,21,4,1,80,0,0,2,1,0,0,0,0
23,Yes,Travel_Rarely,821,Sales,16,3,Marketing,1,1380,2,Female,89,4,1,Sales Executive,1,Single,5378,24899,7,Y,No,13,3,1,80,0,3,1,3,1,1,1,1
52,No,Travel_Rarely,317,Research & Development,1,2,Human Resources,1,1381,3,Female,60,2,3,Manager,1,Single,12374,10024,2,Y,No,24,3,4,80,3,4,0,3,3,1,1,1
35,No,Travel_Rarely,508,Sales,15,3,Medical,1,1382,4,Male,78,4,2,Manager,3,Married,8429,26145,4,Y,No,17,3,2,80,2,11,5,1,2,0,0,0
28,Yes,Travel_Rarely,116,Research & Development,9,3,Life Sciences,1,1383,3,Male,87,4,1,Laboratory Technician,3,Married,6170,4830,6,Y,No,19,3,4,80,1,0,4,4,0,0,0,0
38,No,Travel_Rarely,545,Research & Development,1,2,Technical Degree,1,1384,3,Male,63,2,1,Manufacturing Director,1,Divorced,4403,10672,1,Y,Yes,21,4,4,80,0,1,3,2,1,1,0,1
26,Yes,Travel_Frequently,454,Research & Development,7,5,Human Resources,1,1385,4,Male,85,1,4,Manufacturing Director,3,Married,14821,14799,1,Y,No,12,3,1,80,1,8,0,2,0,0,0,0
48,Yes,Travel_Frequently,959,Sales,14,1,Marketing,1,1386,1,Male,87,4,3,Manager,1,Married,11583,11162,9,Y,No,13,4,3,80,0,8,0,1,7,0,0,1
41,No,Travel_Frequently,112,Sales,1,3,Medical,1,1387,3,Female,45,1,5,Sales Representative,2,Single,17411,13214,8,Y,No,17,3,3,80,0,21,1,1,1,0,1,1
40,No,Travel_Rarely,885,Sales,21,1,Life Sciences,1,1388,4,Male,91,3,2,Manager,2,Divorced,9332,23102,9,Y,No,23,3,2,80,0,5,5,2,5,1,4,0
21,Yes,Travel_Frequently,532,Sales,4,5,Marketing,1,1389,3,Male,70,3,2,Sales Representative,1,Single,7390,11716,3,Y,Yes,19,3,4,80,0,3,1,2,3,0,3,3
33,No,Travel_Rarely,902,Research & Development,5,2,Other,1,1390,3,Female,43,4,2,Research Scientist,1,Divorced,9403,3685,7,Y,No,17,3,4,80,0,5,2,2,1,1,0,0
21,Yes,Travel_Rarely,416,Research & Development,22,3,Human Resources,1,1391,2,Male,63,1,2,Healthcare Representative,2,Single,10117,12107,5,Y,No,14,3,2,80,1,3,1,4,3,2,3,0
54,No,Travel_Rarely,1258,Human Resources,11,4,Medical,1,1392,3,Male,86,2,1,Manager,2,Divorced,7961,7747,6,Y,No,14,3,4,80,1,2,2,2,1,1,0,0
24,No,Travel_Frequently,1098,Research & Development,11,4,Medical,1,1393,2,Male,81,2,2,Manufacturing Director,2,Married,8196,13631,8,Y,No,11,3,4,80,1,6,0,4,1,0,1,0
43,Yes,Travel_Rarely,123,Research & Development,9,1,Human Resources,1,1394,2,Female,73,3,5,Manufacturing Director,2,Married,17972,9864,2,Y,Yes,23,3,2,80,3,18,2,3,0,0,0,0
48,No,Travel_Rarely,1147,Research & Development,6,3,Marketing,1,1395,1,Male,31,2,2,Laboratory Technician,3,Single,8414,9312,2,Y,No,14,3,1,80,2,3,5,2,1,0,0,0
57,No,Travel_Frequently,749,Research & Development,16,1,Medical,1,1396,4,Female,79,1,2,Healthcare Representative,2,Single,7677,4703,2,Y,No,24,3,4,80,0,7,5,1,4,1,0,4
40,No,Travel_Rarely,1183,Research & Development,7,1,Life Sciences,1,1397,1,Female,90,4,1,Laboratory Technician,4,Single,5081,20049,5,Y,No,22,3,4,80,3,3,0,3,0,0,0,0
41,No,Travel_Rarely,1208,Sales,9,2,Marketing,1,1398,1,Female,39,4,1,Sales Representative,4,Married,7315,22894,0,Y,No,16,3,4,80,0,1,5,3,1,1,0,0
37,No,Travel_Rarely,1129,Research & Development,2,3,Technical Degree,1,1399,4,Female,96,1,2,Research Scientist,1,Single,9015,5279,6,Y,No,23,3,1,80,0,8,6,1,0,0,0,0
39,No,Travel_Rarely,897,Research & Development,11,3,Life Sciences,1,1400,1,Female,38,1,4,Research Director,2,Married,14557,23712,1,Y,No,14,3,4,80,0,17,4,1,10,2,7,6
20,Yes,Travel_Rarely,626,Research & Development,27,5,Marketing,1,1401,3,Female,87,4,2,Research Scientist,4,Married,8987,19983,4,Y,Yes,12,3,2,80,1,2,3,1,2,2,1,0
31,Yes,Non-Travel,381,Research & Development,17,3,Life Sciences,1,1402,1,Male,62,1,1,Manufacturing Director,2,Married,5499,26919,1,Y,Yes,19,4,1,80,1,0,1,4,0,0,0,0
52,Yes,Travel_Frequently,1295,Research & Development,6,3,Human Resources,1,1403,3,Male,63,1,2,Healthcare Representative,1,Divorced,6878,9196,3,Y,No,12,4,3,80,1,5,5,3,0,0,0,0
25,Yes,Travel_Rarely,1105,Sales,19,3,Life Sciences,1,1404,3,Female,91,2,2,Sales Executive,3,Single,8457,12990,7,Y,Yes,15,3,1,80,1,6,3,2,4,2,1,1
54,No,Travel_Rarely,1235,Research & Development,18,1,Marketing,1,1405,1,Male,48,4,2,Research Scientist,4,Single,8180,8050,5,Y,No,13,3,2,80,1,3,4,4,0,0,0,0
56,No,Travel_Rarely,719,Research & Development,19,1,Technical Degree,1,1406,3,Male,78,3,1,Manufacturing Director,4,Married,7656,15268,0,Y,No,22,4,1,80,1,1,6,2,0,0,0,0
42,No,Travel_Rarely,1044,Research & Development,22,3,Marketing,1,1407,2,Male,36,4,2,Research Director,3,Divorced,9802,9589,9,Y,No,17,4,1,80,2,6,0,2,3,0,0,0
47,No,Travel_Rarely,784,Research & Development,14,4,Other,1,1408,4,Male,58,3,2,Laboratory Technician,2,Married,7907,16633,1,Y,No,25,3,3,80,0,6,1,3,4,3,3,0
32,Yes,Travel_Rarely,789,Research & Development,18,1,Marketing,1,1409,2,Male,38,1,2,Healthcare Representative,4,Single,8176,26297,0,Y,No,15,3,3,80,1,4,0,4,1,0,1,0
32,No,Travel_Rarely,229,Sales,11,2,Marketing,1,1410,3,Male,60,2,1,Sales Executive,2,Single,4089,11138,6,Y,Yes,24,4,1,80,0,0,5,3,0,0,0,0
25,Yes,Travel_Rarely,873,Research & Development,27,4,Technical Degree,1,1411,4,Female,61,3,2,Healthcare Representative,2,Married,8181,18276,2,Y,Yes,15,3,3,80,1,7,6,1,5,4,0,0
30,No,Travel_Rarely,344,Research & Development,15,3,Human Resources,1,1412,1,Female,64,4,4,Manufacturing Director,3,Single,16379,19233,8,Y,No,20,3,4,80,1,12,6,4,12,7,8,8
36,No,Travel_Rarely,742,Research & Development,28,4,Marketing,1,1413,4,Female,81,1,1,Research Scientist,4,Single,3589,7024,1,Y,No,22,4,4,80,1,1,2,3,1,0,1,0
29,Yes,Travel_Rarely,1312,Research & Development,3,4,Technical Degree,1,1414,2,Female,90,2,1,Research Scientist,4,Married,6063,4309,3,Y,No,21,3,4,80,0,0,2,4,0,0,0,0
22,No,Travel_Rarely,1478,Sales,15,4,Life Sciences,1,1415,1,Female,53,1,1,Sales Representative,2,Married,5915,3521,5,Y,No,18,3,2,80,0,4,3,4,0,0,0,0
20,No,Travel_Frequently,707,Sales,19,4,Other,1,1416,3,Female,34,4,2,Sales Representative,3,Divorced,10687,3563,3,Y,Yes,15,4,3,80,0,2,5,4,2,1,0,0
25,No,Travel_Rarely,569,Research & Development,7,3,Other,1,1417,4,Male,34,2,1,Research Scientist,1,Married,5441,4792,7,Y,No,20,3,2,80,0,2,5,1,1,1,0,0
40,No,Travel_Rarely,1071,Research & Development,12,3,Other,1,1418,3,Male,41,1,2,Laboratory Technician,4,Married,8991,13414,5,Y,No,12,4,3,80,0,9,6,4,0,0,0,0
22,Yes,Travel_Rarely,537,Human Resources,20,3,Other,1,1419,2,Male,41,1,1,Human Resources,1,Divorced,4439,14547,1,Y,No,14,3,4,80,3,4,5,2,1,0,1,1
21,No,Travel_Rarely,1420,Sales,2,4,Marketing,1,1420,1,Male,30,3,2,Manager,1,Divorced,9293,15472,8,Y,Yes,16,3,2,80,1,3,0,1,0,0,0,0
57,No,Travel_Frequently,1423,Sales,15,3,Technical Degree,1,1421,2,Male,52,2,2,Manager,2,Married,6927,22947,5,Y,No,18,3,2,80,0,6,1,2,0,0,0,0
47,No,Travel_Rarely,1310,Sales,21,2,Technical Degree,1,1422,4,Male,93,4,2,Sales Representative,3,Single,7421,15250,8,Y,No,11,4,2,80,1,6,3,1,2,1,1,0
38,Yes,Travel_Frequently,1381,Sales,22,4,Other,1,1423,3,Male,49,4,3,Sales Representative,3,Married,10867,20704,0,Y,No,20,4,2,80,0,12,6,2,11,3,7,1
41,No,Travel_Rarely,592,Sales,11,2,Other,1,1424,2,Female,72,2,2,Sales Representative,4,Married,9113,7323,1,Y,No,12,3,1,80,0,7,3,2,7,3,3,6
43,No,Travel_Rarely,1116,Human Resources,23,3,Life Sciences,1,1425,3,Male,95,4,4,Manager,3,Single,13694,2755,6,Y,No,22,3,4,80,1,15,2,1,4,1,3,1
43,No,Travel_Rarely,1420,Research & Development,28,5,Technical Degree,1,1426,1,Male,61,4,2,Healthcare Representative,4,Married,9117,26607,0,Y,No,14,3,3,80,1,6,6,1,0,0,0,0
55,No,Travel_Rarely,518,Research & Development,3,4,Technical Degree,1,1427,4,Male,37,1,5,Manager,3,Single,15219,24922,7,Y,No,12,3,4,80,0,17,5,3,6,3,1,1
54,No,Travel_Rarely,1450,Research & Development,11,3,Other,1,1428,4,Female,81,1,2,Manufacturing Director,4,Married,8054,9723,1,Y,No,16,3,4,80,0,7,0,1,1,1,0,1
44,No,Travel_Rarely,733,Research & Development,26,1,Marketing,1,1429,1,Male,47,3,2,Research Director,4,Single,9620,7603,9,Y,Yes,12,3,3,80,1,9,4,4,3,2,1,3
35,No,Travel_Frequently,1146,Research & Development,29,4,Marketing,1,1430,1,Male,87,2,3,Manufacturing Director,2,Married,11669,19198,6,Y,No,24,3,4,80,1,7,5,3,1,0,1,0
18,No,Travel_Rarely,113,Sales,19,4,Marketing,1,1431,3,Male,36,2,3,Manager,4,Married,11655,17365,0,Y,No,13,3,2,80,0,0,6,3,0,0,0,0
48,No,Travel_Rarely,105,Sales,2,3,Life Sciences,1,1432,1,Female,53,4,2,Sales Representative,1,Divorced,7917,21412,9,Y,No,20,3,2,80,1,4,0,3,0,0,0,0
19,No,Travel_Frequently,726,Research & Development,20,2,Medical,1,1433,2,Male,38,1,2,Healthcare Representative,4,Single,8640,4320,4,Y,No,12,3,4,80,1,1,2,4,0,0,0,0
56,Yes,Travel_Rarely,820,Research & Development,10,3,Human Resources,1,1434,4,Female,61,2,1,Research Director,3,Married,8478,20338,4,Y,Yes,14,4,3,80,2,5,2,3,5,3,3,3
27,Yes,Travel_Rarely,1163,Research & Development,4,3,Marketing,1,1435,1,Female,84,4,3,Laboratory Technician,2,Married,12334,17380,1,Y,No,24,3,3,80,0,9,5,4,1,1,1,1
55,Yes,Travel_Frequently,502,Sales,21,4,Human Resources,1,1436,2,Female,63,3,2,Sales Executive,1,Married,8721,9681,8,Y,No,17,4,4,80,0,5,5,1,1,0,1,0
28,No,Travel_Rarely,641,Research & Development,21,3,Medical,1,1437,1,Female,77,3,1,Manager,2,Married,7135,14632,1,Y,Yes,17,3,3,80,1,2,5,3,2,2,2,1
45,No,Non-Travel,969,Research & Development,10,3,Other,1,1438,2,Female,56,1,2,Manager,3,Single,7872,5468,5,Y,No,12,3,2,80,0,3,3,2,3,3,0,1
31,No,Travel_Rarely,724,Research & Development,1,4,Technical Degree,1,1439,4,Male,52,2,1,Healthcare Representative,4,Married,3971,18604,7,Y,Yes,19,3,3,80,0,0,4,2,0,0,0,0
26,Yes,Travel_Frequently,783,Research & Development,13,5,Medical,1,1440,2,Female,41,1,1,Laboratory Technician,2,Married,7298,5538,6,Y,No,17,4,1,80,1,3,4,2,0,0,0,0
